7.909602133333333995e+01,8.503277230769231210e+01,8.758666307692307385e+01,8.970900384615384837e+01,9.257724375000000805e+01
8.025609166666667704e+01,8.521129384615385050e+01,8.865883541401274215e+01,9.091697499999999366e+01,9.402573333333333494e+01
8.208021757961783749e+01,8.847632000000001540e+01,8.991039384615385188e+01,9.093966726114651067e+01,9.426738903846154471e+01
8.989637299363057821e+01,9.050276076923077540e+01,9.050976884615384677e+01,9.119732266666666476e+01,9.576951499999999839e+01
9.067640038216559617e+01,9.117037230769231826e+01,9.135073807692309344e+01,9.186222933333333174e+01,9.668536000000000286e+01
