7.880341290322580505e+01,8.000335239436620327e+01,8.530011200000001281e+01,8.805973040000000651e+01,8.950164120481927910e+01
7.992435084337348883e+01,8.507254535211268376e+01,8.672710399999999709e+01,8.831328999999999496e+01,9.061458064516129696e+01
8.273531290322580389e+01,8.527973036144578600e+01,8.854536799999999630e+01,8.900798960000000193e+01,9.356847492957747647e+01
8.410097840000000247e+01,8.652490967741935890e+01,8.908701120000000628e+01,8.985268760563380397e+01,9.486380028169013201e+01
8.771295600000000547e+01,8.880492192771085058e+01,9.291618064516129039e+01,9.447582400000000291e+01,9.521635686746986948e+01
