6.977049222222223079e+01,7.874384000000000583e+01,8.228731759999999440e+01,8.562329499999999882e+01,8.745125555555554797e+01
7.408748400000000345e+01,7.907264000000000692e+01,8.453665666666665857e+01,8.662966959999999972e+01,9.120414222222221667e+01
7.810761200000000315e+01,8.424393333333333089e+01,8.493623999999999796e+01,8.772373333333332823e+01,9.125742000000001042e+01
7.835503400000000340e+01,8.446386400000000094e+01,8.582372599999999352e+01,9.014958319999999503e+01,9.176888666666667405e+01
8.157151999999999248e+01,8.767350000000000421e+01,8.771449040000000252e+01,9.040254000000001611e+01,9.214244000000000767e+01
