6.893957199999999830e+01,7.276789999999999736e+01,7.839019733333333306e+01,7.884500923076922163e+01,7.955393153846154064e+01
6.976032846153846378e+01,7.300956800000000158e+01,7.880360625000000141e+01,8.472072846153847081e+01,8.505268999999999835e+01
7.219213350318472067e+01,7.706805600000001277e+01,7.947573615384615664e+01,8.783187200000000416e+01,8.845354375000000857e+01
7.682953987261146267e+01,7.760285833333333017e+01,7.950450615384615105e+01,8.831249592356688538e+01,8.906057230769231126e+01
7.770483199999999613e+01,7.905525153846153330e+01,7.954589210191083737e+01,8.847925197452229895e+01,9.135971333333333178e+01
7.834160800000000791e+01,7.912902076923077743e+01,8.166607617834394262e+01,8.891506250000000477e+01,9.185200000000000387e+01
7.871370000000000289e+01,7.934903749999999434e+01,8.405197044585986532e+01,8.939861980769229888e+01,9.252329999999999188e+01
9.067640038216559617e+01,9.117037230769231826e+01,9.135073807692309344e+01,9.186222933333333174e+01,9.668536000000000286e+01
